seq,t_offset_s,query_type,params,status,source,latency_ms,error
285,68.16568886599998,Q2,"{""team"": ""coquimbo""}",0,error,60004.46615300007,ReadTimeout: 
286,68.17443617900062,Q1,"{""team"": ""audax""}",200,cache,14332.429629000217,
287,68.20499360300073,Q2,"{""team"": ""limache""}",200,cache,14313.278167000135,
288,68.2114902430003,Q5,{},200,cache,14337.742165000236,
289,68.31499640400034,Q1,"{""team"": ""huachipato""}",200,cache,14245.549983999808,
290,68.49141741800031,Q2,"{""team"": ""palestino""}",200,cache,14087.615270999777,
291,68.72389763400042,Q2,"{""team"": ""depconce""}",0,error,60002.75378900005,ReadTimeout: 
292,68.82919846999994,Q5,{},200,cache,14788.235176999478,
293,68.82991845400011,Q2,"{""team"": ""udechile""}",200,cache,14798.807268999553,
294,69.15403759900073,Q5,{},200,cache,14538.86541600059,
295,69.21291402899988,Q5,{},200,cache,14506.562509000105,
296,69.39943095000035,Q2,"{""team"": ""udechile""}",200,cache,14350.997806999658,
297,69.43686587299999,Q5,{},200,cache,14325.690302000112,
298,69.44823120199999,Q2,"{""team"": ""ulacalera""}",0,error,60004.041771999255,ReadTimeout: 
299,69.59525118800047,Q5,{},200,cache,15911.05342300034,
300,69.8679839690003,Q5,{},200,cache,15672.252180999749,
301,70.0512110489999,Q2,"{""team"": ""audax""}",200,cache,15519.286636999823,
302,70.15320836000046,Q3,"{""team_a"": ""coquimbo"", ""team_b"": ""everton""}",0,error,60002.999897000336,ReadTimeout: 
303,70.21616004899988,Q2,"{""team"": ""udechile""}",200,cache,16712.760456999604,
304,70.29579276100048,Q2,"{""team"": ""ulacalera""}",0,error,60005.793633000394,ReadTimeout: 
305,70.31357458900038,Q5,{},200,cache,16762.245527999767,
306,70.35126618899994,Q5,{},200,cache,16803.867910999543,
307,70.73865592700076,Q5,{},200,cache,16433.635131999836,
308,70.77982802600036,Q5,{},200,cache,16409.905130999505,
309,71.09954227100025,Q3,"{""team_a"": ""cobresal"", ""team_b"": ""ulacalera""}",0,error,60003.805960000136,ReadTimeout: 
310,71.15785560600034,Q2,"{""team"": ""udechile""}",200,cache,16139.527837999594,
311,71.19204535000063,Q1,"{""team"": ""huachipato""}",200,cache,16116.68781500066,
312,71.31034061600076,Q1,"{""team"": ""palestino""}",0,error,60003.72351799979,ReadTimeout: 
313,71.343554606,Q1,"{""team"": ""everton""}",0,error,60003.29571699967,ReadTimeout: 
314,71.35105640300026,Q2,"{""team"": ""depconce""}",0,error,60003.86378999974,ReadTimeout: 
315,71.48741733400038,Q3,"{""team_a"": ""nublense"", ""team_b"": ""udeconce""}",0,error,60004.500091999944,ReadTimeout: 
316,71.63967728199987,Q5,{},200,cache,20153.62089500013,
317,71.74168387000009,Q2,"{""team"": ""huachipato""}",0,error,60002.925861999756,ReadTimeout: 
318,71.76814132500022,Q2,"{""team"": ""coquimbo""}",0,error,60004.78333299998,ReadTimeout: 
319,71.79570904100001,Q3,"{""team_a"": ""everton"", ""team_b"": ""ulacalera""}",0,error,60003.47761300054,ReadTimeout: 
320,71.86653217399999,Q3,"{""team_a"": ""depconce"", ""team_b"": ""udeconce""}",0,error,60004.79614300002,ReadTimeout: 
321,71.87146325400045,Q2,"{""team"": ""coquimbo""}",0,error,60003.39564800015,ReadTimeout: 
322,71.87243507699986,Q5,{},200,cache,27352.123335000215,
323,71.99009441700036,Q4,"{""date_from"": ""2026-09-06"", ""date_to"": ""2026-09-12""}",200,cache,27244.537098000364,
324,72.14159699500033,Q5,{},200,cache,27101.988140000685,
325,72.27831711500039,Q1,"{""team"": ""udechile""}",0,error,60004.53714499963,ReadTimeout: 
326,72.44237292100024,Q4,"{""date_from"": ""2026-07-19"", ""date_to"": ""2026-07-25""}",0,error,60003.704574999574,ReadTimeout: 
327,72.59445392399994,Q1,"{""team"": ""udeconce""}",0,error,60003.89793600061,ReadTimeout: 
328,72.60655429800045,Q3,"{""team_a"": ""colocolo"", ""team_b"": ""palestino""}",0,error,60004.475920000004,ReadTimeout: 
329,72.64791111400064,Q3,"{""team_a"": ""coquimbo"", ""team_b"": ""depconce""}",0,error,60003.86465599968,ReadTimeout: 
330,72.86185322200072,Q5,{},200,cache,32258.725919000426,
331,72.93880478600022,Q1,"{""team"": ""udeconce""}",0,error,60004.99424000009,ReadTimeout: 
332,73.08811237600003,Q5,{},200,cache,33168.9406330006,
333,73.18714270300006,Q1,"{""team"": ""ucatolica""}",0,error,60004.65275100032,ReadTimeout: 
334,73.22166683600062,Q1,"{""team"": ""udechile""}",0,error,60005.05414899999,ReadTimeout: 
335,73.2595236240004,Q5,{},200,cache,33641.128166999806,
336,73.29428055700009,Q3,"{""team_a"": ""cobresal"", ""team_b"": ""ulacalera""}",0,error,60003.871017000165,ReadTimeout: 
337,73.38082895000025,Q5,{},200,cache,35895.400336999955,
338,73.41450007500043,Q2,"{""team"": ""depconce""}",0,error,60005.68942700011,ReadTimeout: 
339,73.48069395000039,Q1,"{""team"": ""audax""}",200,cache,35810.44943899997,
340,73.8019787080002,Q1,"{""team"": ""ucatolica""}",0,error,60003.06285100032,ReadTimeout: 
341,73.96818108400021,Q5,{},200,cache,38800.937261999934,
342,74.02802150500065,Q4,"{""date_from"": ""2026-08-16"", ""date_to"": ""2026-08-22""}",0,error,60003.21027500013,ReadTimeout: 
343,74.30412647000048,Q5,{},200,cache,38518.27996999964,
344,74.37649521200001,Q3,"{""team_a"": ""depconce"", ""team_b"": ""udechile""}",0,error,60005.80504499976,ReadTimeout: 
345,74.44463674600047,Q2,"{""team"": ""huachipato""}",0,error,60004.01104499997,ReadTimeout: 
346,74.93854073200055,Q4,"{""date_from"": ""2026-08-23"", ""date_to"": ""2026-08-29""}",200,cache,43208.809228000064,
347,74.94662807300028,Q3,"{""team_a"": ""nublense"", ""team_b"": ""udeconce""}",0,error,60004.58971900025,ReadTimeout: 
348,75.10431529200014,Q1,"{""team"": ""huachipato""}",200,cache,43949.090307000006,
349,75.16053159900002,Q5,{},200,cache,43903.664878999734,
350,75.33319351600039,Q1,"{""team"": ""ohiggins""}",200,cache,43740.6157989999,
351,75.37189708000005,Q4,"{""date_from"": ""2026-05-31"", ""date_to"": ""2026-06-06""}",0,error,60005.647341999975,ReadTimeout: 
352,75.44630995700027,Q5,{},200,cache,45254.85340799969,
353,75.45226137999998,Q2,"{""team"": ""everton""}",200,cache,45266.79187699938,
354,75.6076995150006,Q4,"{""date_from"": ""2026-05-10"", ""date_to"": ""2026-05-16""}",200,cache,45126.69531600022,
355,75.82538622700031,Q5,{},200,cache,44925.03791299987,
356,75.92056436700022,Q3,"{""team_a"": ""laserena"", ""team_b"": ""ohiggins""}",0,error,60004.43841800006,ReadTimeout: 
357,75.98758945400004,Q5,{},200,cache,47019.87494199966,
358,76.16789525500008,Q2,"{""team"": ""audax""}",200,cache,46849.04400100004,
359,76.21500911200019,Q5,{},200,cache,46811.042234000524,
360,76.40689952000048,Q1,"{""team"": ""palestino""}",0,error,60004.49198699971,ReadTimeout: 
361,76.47449930600033,Q2,"{""team"": ""palestino""}",200,cache,46594.187305999185,
362,76.60659567600032,Q3,"{""team_a"": ""audax"", ""team_b"": ""ucatolica""}",0,error,60003.790316999584,ReadTimeout: 
363,76.64744670500022,Q2,"{""team"": ""udechile""}",200,cache,46992.3709880004,
364,76.65105666300042,Q3,"{""team_a"": ""cobresal"", ""team_b"": ""coquimbo""}",0,error,60004.207680000036,ReadTimeout: 
365,76.88599088699993,Q1,"{""team"": ""depconce""}",0,error,60003.07959699967,ReadTimeout: 
366,77.01410660800047,Q2,"{""team"": ""everton""}",200,cache,47003.59504700009,
367,77.24264200200014,Q2,"{""team"": ""everton""}",200,cache,46791.48504600016,
368,77.3562823430002,Q3,"{""team_a"": ""audax"", ""team_b"": ""nublense""}",0,error,60002.160015999834,ReadTimeout: 
369,77.46998701100074,Q5,{},200,cache,46600.952335999864,
370,77.48324967000008,Q1,"{""team"": ""huachipato""}",200,cache,46596.62646000015,
371,77.61969102200055,Q3,"{""team_a"": ""everton"", ""team_b"": ""palestino""}",0,error,60004.58120300027,ReadTimeout: 
372,77.65204081800039,Q2,"{""team"": ""cobresal""}",0,error,60004.074776999914,ReadTimeout: 
373,77.67465898800037,Q4,"{""date_from"": ""2026-05-24"", ""date_to"": ""2026-05-30""}",0,error,60003.072315999816,ReadTimeout: 
374,77.73460769400026,Q2,"{""team"": ""udechile""}",200,cache,46884.93745899996,
375,77.76991801500026,Q1,"{""team"": ""audax""}",200,cache,46861.516682,
376,77.79990392500076,Q2,"{""team"": ""audax""}",200,cache,46843.29630600041,
377,77.83788558300057,Q2,"{""team"": ""ohiggins""}",0,error,60004.54721799997,ReadTimeout: 
378,77.87911874700058,Q3,"{""team_a"": ""everton"", ""team_b"": ""nublense""}",0,error,60002.9517590001,ReadTimeout: 
379,77.98116185900017,Q2,"{""team"": ""laserena""}",200,cache,47049.54325699964,
380,78.09321860300042,Q2,"{""team"": ""palestino""}",200,cache,46952.10508100081,
381,78.21749328200076,Q2,"{""team"": ""everton""}",200,cache,46843.10718100005,
382,78.40137232500001,Q2,"{""team"": ""depconce""}",0,error,60004.08854499983,ReadTimeout: 
383,78.49583124000037,Q2,"{""team"": ""nublense""}",0,error,60003.44475899965,ReadTimeout: 
384,78.86111743800029,Q1,"{""team"": ""cobresal""}",0,error,60003.26802100062,ReadTimeout: 
385,78.90404517500065,Q2,"{""team"": ""ucatolica""}",200,cache,46391.66598899919,
386,79.0233767790005,Q5,{},200,cache,46286.76529400036,
387,79.09989099599989,Q5,{},200,cache,46219.32004399969,
388,79.13264065100066,Q2,"{""team"": ""ohiggins""}",0,error,60002.30700099928,ReadTimeout: 
389,79.16663376100041,Q1,"{""team"": ""udechile""}",0,error,60002.863474999685,ReadTimeout: 
390,79.23845478300063,Q5,{},200,cache,46126.50765299986,
391,79.31858520800051,Q1,"{""team"": ""colocolo""}",0,error,60002.56640400039,ReadTimeout: 
392,79.71863320400007,Q5,{},200,cache,45677.8819430001,
393,79.77994208900054,Q3,"{""team_a"": ""audax"", ""team_b"": ""huachipato""}",0,error,60004.19155899999,ReadTimeout: 
394,79.80657265800073,Q5,{},200,cache,45681.18686199978,
395,79.85535132900077,Q4,"{""date_from"": ""2026-05-24"", ""date_to"": ""2026-05-30""}",0,error,60002.360709999266,ReadTimeout: 
396,79.85915688800014,Q1,"{""team"": ""udechile""}",0,error,60003.058725999836,ReadTimeout: 
397,80.08824161900066,Q3,"{""team_a"": ""limache"", ""team_b"": ""ohiggins""}",0,error,60003.76955899992,ReadTimeout: 
398,80.10058874200058,Q3,"{""team_a"": ""nublense"", ""team_b"": ""udeconce""}",0,error,60003.075059000366,ReadTimeout: 
399,80.23808496299989,Q1,"{""team"": ""colocolo""}",0,error,60006.54802000008,ReadTimeout: 
400,80.2721154410001,Q2,"{""team"": ""cobresal""}",0,error,60004.105046000404,ReadTimeout: 
401,80.38516888000049,Q1,"{""team"": ""coquimbo""}",200,cache,46302.477743000054,
402,80.44614515600006,Q2,"{""team"": ""coquimbo""}",0,error,60003.855119000036,ReadTimeout: 
403,80.54061620700031,Q3,"{""team_a"": ""audax"", ""team_b"": ""ohiggins""}",0,error,60004.109700999834,ReadTimeout: 
404,80.61139526100033,Q1,"{""team"": ""limache""}",0,error,60003.86099699972,ReadTimeout: 
405,80.72912054000062,Q5,{},200,cache,46145.15582400054,
406,80.92319607399986,Q5,{},200,cache,45967.3706450003,
407,80.95276299700072,Q1,"{""team"": ""audax""}",200,cache,45952.80045999971,
408,80.99021457000072,Q1,"{""team"": ""huachipato""}",200,cache,45929.730552000365,
409,81.09792858700075,Q4,"{""date_from"": ""2026-04-26"", ""date_to"": ""2026-05-02""}",0,error,60003.455577999375,ReadTimeout: 
410,81.4116036129999,Q2,"{""team"": ""ulacalera""}",0,error,60007.09660299981,ReadTimeout: 
411,81.5441760370004,Q3,"{""team_a"": ""audax"", ""team_b"": ""limache""}",0,error,60003.30806300008,ReadTimeout: 
412,81.71386257100039,Q2,"{""team"": ""huachipato""}",0,error,60003.540374000295,ReadTimeout: 
413,81.85118048200002,Q2,"{""team"": ""colocolo""}",0,error,60003.84911100082,ReadTimeout: 
414,81.8817274840003,Q4,"{""date_from"": ""2026-08-16"", ""date_to"": ""2026-08-22""}",0,error,60002.87225900047,ReadTimeout: 
415,81.90105087300071,Q5,{},200,cache,45370.536716999595,
416,81.9517543259999,Q2,"{""team"": ""depconce""}",0,error,60003.54194799911,ReadTimeout: 
417,81.99386386400056,Q2,"{""team"": ""coquimbo""}",0,error,60003.051181000046,ReadTimeout: 
418,82.11232993500016,Q1,"{""team"": ""nublense""}",0,error,60004.1529199998,ReadTimeout: 
419,82.1876427390007,Q3,"{""team_a"": ""audax"", ""team_b"": ""colocolo""}",0,error,60003.36401200002,ReadTimeout: 
420,82.24113114900047,Q1,"{""team"": ""palestino""}",0,error,60003.365992,ReadTimeout: 
421,82.32006643300065,Q4,"{""date_from"": ""2026-05-24"", ""date_to"": ""2026-05-30""}",0,error,60002.06147799963,ReadTimeout: 
422,82.45095036100065,Q2,"{""team"": ""audax""}",200,cache,45952.93666100042,
423,82.47020513500047,Q2,"{""team"": ""ucatolica""}",200,cache,45955.1450529998,
424,82.52370367500043,Q5,{},200,cache,45920.310649000385,
425,82.55354669100052,Q3,"{""team_a"": ""audax"", ""team_b"": ""ohiggins""}",0,error,60002.507346999664,ReadTimeout: 
426,82.64537889700023,Q2,"{""team"": ""everton""}",200,cache,45816.03478600027,
427,82.82372129800024,Q5,{},200,cache,45640.19437800016,
428,82.9569157270007,Q4,"{""date_from"": ""2026-07-26"", ""date_to"": ""2026-08-01""}",0,error,60002.117021999766,ReadTimeout: 
429,82.98313929200049,Q2,"{""team"": ""audax""}",200,cache,45489.18409399994,
430,83.09606470400013,Q4,"{""date_from"": ""2026-07-12"", ""date_to"": ""2026-07-18""}",0,error,60003.69521199991,ReadTimeout: 
431,83.18645468000068,Q5,{},200,cache,45380.59906000035,
432,83.31088937300046,Q1,"{""team"": ""nublense""}",0,error,60003.83339899963,ReadTimeout: 
433,83.68417997100005,Q5,{},200,cache,44927.04069799947,
434,83.715255221,Q3,"{""team_a"": ""laserena"", ""team_b"": ""ohiggins""}",0,error,60002.4296040001,ReadTimeout: 
435,83.92103075200066,Q3,"{""team_a"": ""coquimbo"", ""team_b"": ""laserena""}",0,error,60004.686764000326,ReadTimeout: 
436,83.96608465300051,Q2,"{""team"": ""palestino""}",200,cache,44786.78649499943,
437,84.06211073900067,Q4,"{""date_from"": ""2026-06-14"", ""date_to"": ""2026-06-20""}",0,error,60002.35178799994,ReadTimeout: 
438,84.16405687800034,Q5,{},200,cache,44726.66208499959,
439,84.24158564700065,Q3,"{""team_a"": ""limache"", ""team_b"": ""palestino""}",0,error,60003.611733999605,ReadTimeout: 
440,84.33240597800068,Q2,"{""team"": ""colocolo""}",0,error,60003.60183699922,ReadTimeout: 
441,84.65805195900066,Q5,{},200,cache,44512.72715400046,
442,84.84019130100023,Q5,{},200,cache,44351.18988500017,
443,84.97738270600075,Q4,"{""date_from"": ""2026-09-06"", ""date_to"": ""2026-09-12""}",200,cache,44220.42538500045,
444,85.04955203100053,Q1,"{""team"": ""udechile""}",0,error,60005.070772999716,ReadTimeout: 
445,85.05027155900007,Q5,{},200,cache,44159.2072479998,
446,85.37101036000058,Q4,"{""date_from"": ""2026-07-12"", ""date_to"": ""2026-07-18""}",0,error,60003.47499199961,ReadTimeout: 
447,85.39446122800018,Q3,"{""team_a"": ""everton"", ""team_b"": ""palestino""}",0,error,60002.57993000014,ReadTimeout: 
448,85.69295850000071,Q5,{},200,cache,43898.21686899995,
449,85.69461413200042,Q3,"{""team_a"": ""cobresal"", ""team_b"": ""depconce""}",0,error,60003.49226600065,ReadTimeout: 
450,85.75762745400061,Q2,"{""team"": ""everton""}",200,cache,43915.91449399948,
451,85.83706285500011,Q1,"{""team"": ""huachipato""}",200,cache,43844.52518499984,
452,85.84979814899998,Q4,"{""date_from"": ""2026-05-24"", ""date_to"": ""2026-05-30""}",0,error,60003.023993999705,ReadTimeout: 
453,85.9250437110004,Q5,{},200,cache,43788.07988199969,
454,85.93780259200048,Q3,"{""team_a"": ""palestino"", ""team_b"": ""udeconce""}",0,error,60003.79878900003,ReadTimeout: 
455,86.04568852500051,Q2,"{""team"": ""udeconce""}",0,error,60002.564702999734,ReadTimeout: 
456,86.38785191600073,Q5,{},200,cache,43608.69849499977,
457,86.52554903700002,Q2,"{""team"": ""cobresal""}",0,error,60003.72864900055,ReadTimeout: 
458,86.53364934799993,Q2,"{""team"": ""ulacalera""}",0,error,60006.293815999925,ReadTimeout: 
459,87.05864436699994,Q5,{},200,cache,43041.14182799913,
460,87.09054806299991,Q3,"{""team_a"": ""limache"", ""team_b"": ""ucatolica""}",0,error,60002.484208999704,ReadTimeout: 
461,87.35099480200006,Q1,"{""team"": ""everton""}",0,error,60002.33759399998,ReadTimeout: 
462,87.48845506100042,Q2,"{""team"": ""ulacalera""}",0,error,60002.665082999556,ReadTimeout: 
463,87.51280639400011,Q5,{},200,cache,42877.51360900074,
464,87.55630481300068,Q5,{},200,cache,42849.255293999704,
465,87.57175666200055,Q1,"{""team"": ""palestino""}",0,error,60003.04894100009,ReadTimeout: 
466,87.59852276600031,Q2,"{""team"": ""depconce""}",0,error,60004.03418499991,ReadTimeout: 
467,87.67365940000036,Q3,"{""team_a"": ""depconce"", ""team_b"": ""ohiggins""}",0,error,60003.6170759995,ReadTimeout: 
468,87.70310366500053,Q5,{},200,cache,43398.2293680001,
469,87.90049137300048,Q4,"{""date_from"": ""2026-08-30"", ""date_to"": ""2026-09-05""}",200,cache,43209.170902999176,
470,87.96421462099988,Q2,"{""team"": ""limache""}",200,cache,43153.87395699963,
471,88.20124355100052,Q5,{},200,cache,42926.773023999885,
472,91.86165963700023,Q2,"{""team"": ""cobresal""}",0,error,60005.31282600059,ReadTimeout: 
473,92.17279658200005,Q1,"{""team"": ""audax""}",200,cache,41476.90192899972,
474,92.29015506199994,Q5,{},200,cache,41367.655420999654,
475,92.35798772900034,Q2,"{""team"": ""udechile""}",200,cache,41306.83497300015,
476,99.4757252469999,Q3,"{""team_a"": ""udechile"", ""team_b"": ""ulacalera""}",0,error,60007.77265099987,ReadTimeout: 
477,99.4798577800002,Q2,"{""team"": ""udeconce""}",0,error,60003.46778000039,ReadTimeout: 
478,99.60825434900016,Q3,"{""team_a"": ""colocolo"", ""team_b"": ""coquimbo""}",0,error,60001.80851599998,ReadTimeout: 
479,99.71746831200016,Q4,"{""date_from"": ""2026-08-09"", ""date_to"": ""2026-08-15""}",0,error,60004.22521499968,ReadTimeout: 
480,105.1349054150005,Q3,"{""team_a"": ""audax"", ""team_b"": ""cobresal""}",200,cache,32180.12476199965,
481,106.3483788500007,Q2,"{""team"": ""everton""}",200,cache,30981.23205399952,
482,106.95692981600041,Q2,"{""team"": ""cobresal""}",0,error,60005.91211799929,ReadTimeout: 
483,109.56260854700031,Q5,{},200,cache,32751.311124000495,
484,109.59596536100071,Q2,"{""team"": ""limache""}",200,cache,32724.52639200037,
485,112.832751766,Q2,"{""team"": ""limache""}",200,cache,29503.871263999827,
486,112.83393828499993,Q5,{},200,cache,29510.30099899981,
487,118.33584518200041,Q2,"{""team"": ""huachipato""}",0,error,60011.0809480002,ReadTimeout: 
488,119.12110662900068,Q2,"{""team"": ""everton""}",200,cache,23519.159944999956,
489,119.30051341200033,Q5,{},200,cache,23345.302792999973,
490,119.41807699000037,Q2,"{""team"": ""ucatolica""}",200,cache,23234.098654999798,
491,120.62950921100037,Q5,{},200,cache,22028.75510800004,
492,120.96089621400006,Q3,"{""team_a"": ""audax"", ""team_b"": ""everton""}",0,error,60002.03838099969,ReadTimeout: 
493,121.03523815400058,Q3,"{""team_a"": ""colocolo"", ""team_b"": ""depconce""}",0,error,60002.262532000714,ReadTimeout: 
494,121.21481444900019,Q2,"{""team"": ""cobresal""}",0,error,60007.319325000026,ReadTimeout: 
495,121.22908684899994,Q2,"{""team"": ""ulacalera""}",0,error,60003.54381699981,ReadTimeout: 
496,121.30380569200042,Q3,"{""team_a"": ""cobresal"", ""team_b"": ""coquimbo""}",0,error,60003.28391599942,ReadTimeout: 
497,121.51883816600002,Q5,{},200,cache,25805.52431599972,
498,121.69848710499991,Q5,{},200,cache,25631.750599000043,
499,121.76356854700043,Q2,"{""team"": ""ulacalera""}",0,error,60004.468012999496,ReadTimeout: 
500,121.90921253900069,Q2,"{""team"": ""huachipato""}",0,error,60004.49203399967,ReadTimeout: 
