seq,t_offset_s,query_type,params,status,source,latency_ms,error
104,52.11432940499981,Q4,"{""date_from"": ""2026-05-10"", ""date_to"": ""2026-05-16""}",200,cache,9.536618000311137,
105,52.80582403100016,Q1,"{""team"": ""udechile""}",200,cache,3.1434789998456836,
106,53.2803151119997,Q2,"{""team"": ""nublense""}",200,cache,3.1152860001384397,
107,53.36875145999966,Q2,"{""team"": ""udechile""}",200,cache,3.110493000349379,
108,53.45809771099994,Q2,"{""team"": ""udechile""}",200,cache,3.550235999682627,
109,55.107049633000315,Q2,"{""team"": ""udechile""}",200,cache,11.86846600012359,
110,55.92720028599979,Q5,{},200,cache,11.384952999833331,
111,57.606886640000084,Q2,"{""team"": ""nublense""}",200,cache,11.985956999524205,
112,57.63140630700036,Q3,"{""team_a"": ""colocolo"", ""team_b"": ""udechile""}",200,cache,10.506368000278599,
113,58.145963648999896,Q5,{},200,cache,11.29319600022427,
114,60.068795733000115,Q5,{},200,cache,11.6967880003358,
115,60.81786596599977,Q5,{},200,cache,11.283823999292508,
116,61.901846517000195,Q5,{},200,cache,11.191278000296734,
117,61.99772236900026,Q5,{},200,cache,10.946916000648343,
118,62.37066981299995,Q1,"{""team"": ""colocolo""}",200,cache,10.656998999365896,
119,63.30179473499993,Q2,"{""team"": ""udechile""}",200,cache,13.052802999482083,
120,63.63105023299977,Q1,"{""team"": ""udechile""}",200,cache,10.870680000152788,
121,63.78066890199989,Q5,{},200,cache,11.42740999966918,
122,64.72167765999984,Q2,"{""team"": ""udeconce""}",200,cache,13.039948999903572,
123,66.00883621100002,Q3,"{""team_a"": ""coquimbo"", ""team_b"": ""udechile""}",200,cache,10.096264999447158,
124,66.04846395000004,Q5,{},200,cache,10.836179000762058,
125,66.71157981899978,Q5,{},200,cache,11.321775000396883,
126,67.16798717799975,Q3,"{""team_a"": ""nublense"", ""team_b"": ""udechile""}",200,cache,10.164130000703153,
127,67.2938068049998,Q1,"{""team"": ""udechile""}",200,cache,10.80694800020865,
128,67.91182508299971,Q5,{},200,cache,11.19298899993737,
129,68.66139775800002,Q3,"{""team_a"": ""coquimbo"", ""team_b"": ""udechile""}",200,cache,11.523789999955625,
130,68.67744552299973,Q5,{},200,cache,10.611639000671858,
131,68.68847254299999,Q1,"{""team"": ""colocolo""}",200,cache,9.92600700010371,
132,69.46577824700034,Q3,"{""team_a"": ""palestino"", ""team_b"": ""udechile""}",200,scraper,3946.3886020002974,
133,69.64935806799986,Q1,"{""team"": ""ohiggins""}",200,cache,15.698685999268491,
134,69.96696787899964,Q1,"{""team"": ""udechile""}",200,cache,10.593412000162061,
135,70.05427859199972,Q3,"{""team_a"": ""limache"", ""team_b"": ""udechile""}",200,scraper,3977.4386489998506,
136,70.25775768499989,Q2,"{""team"": ""udechile""}",200,cache,14.523015000122541,
137,72.59414595999988,Q5,{},200,cache,3.9204799995786743,
138,73.33801691999997,Q2,"{""team"": ""colocolo""}",200,cache,4.169809999439167,
